year,location,sqft,amenities,real_estate_type,crime_rates,area,Population,GDP (in crores),Fixed Deposit Interest Rate (% p.a.),Literacy Rate (%),Development Rate,HF,Area-wise Price,price
2000,Sarthana,1769,5,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1070602.99
2000,Bhestan,1103,2,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,340797.74
2000,City Light,2342,2,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1090982.61
2000,Bhestan,2797,2,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,324074.55
2000,Ghod Dod Road,1297,4,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1711861.34
2000,Athwa,1613,10,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1252316.36
2000,Dindoli,1544,2,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,178895.64
2000,Sachin,1249,10,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,241192.42
2000,Athwa,1748,5,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,2374975.67
2000,Udhna,2484,9,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1142525.23
2000,Piplod,2927,1,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2635883.86
2000,Adajan,2526,3,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1598813.05
2000,Dindoli,1567,7,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,257210.76
2000,Varachha,2659,4,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2626268.41
2000,Vesu,1314,9,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1855300.87
2000,Adajan,2714,3,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3039195.69
2000,Udhna,2519,3,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1402544.38
2000,Piplod,2971,6,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1380907.18
2000,Althan,1939,10,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2253095.78
2000,Varachha,2153,4,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1501056.8
2000,Dindoli,2259,1,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,676159.47
2000,Katargam,1787,1,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,475858.52
2000,Athwa,1310,1,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,559388.68
2000,Sachin,1228,5,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,296421.42
2000,Sachin,2240,10,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,865125.72
2000,Adajan,2672,4,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3122257.23
2000,Ghod Dod Road,2160,7,House,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,2263951.96
2000,Vesu,2503,9,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2315450.15
2000,Sarthana,2725,5,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1649176.45
2000,Ghod Dod Road,2230,9,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1644781.28
2000,Bhestan,2493,6,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,625845.08
2000,Adajan,1066,8,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1453236.24
2000,Dindoli,2054,5,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,694128.21
2000,Pal,2994,3,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,4810461.25
2000,Adajan,2008,1,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3030723.99
2000,Pal,2768,8,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2425825.6
2000,Dindoli,1044,5,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,151203.89
2000,Piplod,1618,4,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,658034.11
2000,Sarthana,1354,5,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,491666.4
2000,Udhna,1383,3,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,770035.28
2000,Althan,2641,3,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1764566.75
2000,Adajan,1888,2,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1103072.91
2000,Pal,1698,7,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2232145.16
2000,Piplod,1609,2,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1028301.76
2000,Ghod Dod Road,2492,2,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1160857.67
2000,Katargam,2693,1,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,717116.39
2000,Pal,2890,4,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,4784072.41
2000,City Light,1882,1,House,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1534223.41
2000,Sachin,1592,3,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,353542.89
2000,Pal,1274,9,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1798822.91
2000,Bhestan,2190,1,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,655506.53
2000,City Light,2261,9,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,3423062.75
2000,Udhna,1193,9,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1126330.02
2000,Pal,1010,8,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1868641.35
2000,Pal,1842,9,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2600809.89
2000,Piplod,2632,9,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1452718.08
2000,Athwa,1781,7,House,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1866712.24
2000,Bhestan,1383,6,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,347189.63
2000,Athwa,1115,9,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,822390.64
2000,Piplod,1066,7,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,836108.86
2000,Adajan,2303,1,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1233410.41
2000,Dindoli,1312,1,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,392705.28
2000,Athwa,1389,2,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1725448.16
2000,City Light,1506,4,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1987712.55
2000,Sarthana,2256,6,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1966084.61
2000,Pal,1399,4,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,953601.08
2000,Athwa,1085,10,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1684765.35
2000,Vesu,1870,5,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3186622.63
2000,Athwa,1308,4,House,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1218621.05
2000,Piplod,1896,9,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1046486.88
2000,Pal,2686,3,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,4315597.5
2000,Sarthana,2055,6,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1293438.5
2000,City Light,2322,1,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,2794303.67
2000,Dindoli,2317,3,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,514547.04
2000,City Light,1563,2,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1941595.01
2000,Ghod Dod Road,1263,1,House,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1029609.02
2000,Althan,1394,9,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,769410.71
2000,Pal,2370,9,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3346318.92
2000,Bhestan,1916,3,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,240497.23
2000,Athwa,2639,7,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,3790450.29
2000,City Light,1323,3,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,667656.2
2000,Vesu,1777,9,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1643849.35
2000,Dindoli,2237,6,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,345586.83
2000,Piplod,1343,5,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,585206.48
2000,Athwa,2772,8,House,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,3013012.61
2000,Sarthana,2943,2,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,2279821.52
2000,City Light,1216,3,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1557748.01
2000,Bhestan,1131,1,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,229325.9
2000,Piplod,2932,2,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1022085.12
2000,Pal,2756,8,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2415309.02
2000,Udhna,1033,8,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,700194.93
2000,Varachha,2107,7,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1040531.69
2000,Sarthana,2314,1,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,616192.84
2000,Adajan,2142,7,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2815815.63
2000,Sarthana,2919,7,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1201278.28
2000,Sachin,1995,5,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,288938.47
2000,Athwa,1778,1,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,759231.35
2000,Ghod Dod Road,1791,7,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1181936.65
2000,Varachha,1078,3,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,720258.6
2000,Pal,1975,2,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1153903.08
2000,Sarthana,2893,8,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1960952.5
2000,Sachin,1843,10,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,355898.82
2000,Sarthana,2980,3,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1659222.81
2000,Adajan,1784,3,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1997761.64
2000,Vesu,1914,10,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1863772.56
2000,Pal,1795,10,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1747895.38
2000,Piplod,1657,3,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1107113.63
2000,Udhna,2081,8,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1914327.71
2000,Adajan,1220,3,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1960174.59
2000,Ghod Dod Road,1195,2,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1484456.84
2000,Katargam,1997,1,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1498650.52
2000,City Light,1815,6,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,2536464.69
2000,Vesu,1351,6,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1052437.51
2000,Bhestan,1082,10,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,313414.96
2000,Althan,2457,4,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,999252.05
2000,Sarthana,2829,5,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,2396964.49
2000,City Light,2410,2,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,2993758.14
2000,Vesu,2764,6,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,4844640.15
2000,Sachin,1681,4,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,227230.68
2000,Katargam,2692,2,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1433700.2
2000,Pal,1544,6,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2706267.87
2000,Ghod Dod Road,2143,3,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1081471.84
2000,Vesu,2768,4,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3234434.14
2000,Sarthana,2183,4,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,739847.79
2000,Ghod Dod Road,2103,6,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,2938945.04
2000,Varachha,2934,7,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2301260.21
2000,City Light,1372,5,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,798904.86
2000,Udhna,1415,3,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,787852.44
2000,Piplod,1226,4,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1210908.26
2000,Udhna,1885,7,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,775748.39
2000,Adajan,1221,8,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1664541.7
2000,Varachha,2667,2,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2479218.76
2000,Pal,2467,6,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3122938.86
2000,Dindoli,1011,9,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,380703.59
2000,Ghod Dod Road,2797,3,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1411515.04
2000,Vesu,2615,3,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2928333.35
2000,Varachha,1077,7,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1157602.04
2000,Adajan,2611,2,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,4067970.87
2000,Vesu,1618,2,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1733094.26
2000,Bhestan,1812,4,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,594851.17
2000,Udhna,1290,3,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,718254.17
2000,Piplod,2720,7,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2133410.96
2000,Sarthana,2206,4,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1281673.36
2000,Sarthana,1926,1,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,512872.69
2000,Varachha,1885,10,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2190348.4
2000,City Light,2798,10,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,4344675.98
2000,Athwa,1485,9,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1095291.57
2000,Pal,2558,10,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2490872.63
2000,Piplod,1827,1,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1645288.63
2000,Pal,2988,10,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,5819177.03
2000,Ghod Dod Road,2808,2,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,3488163.02
2000,Sarthana,2643,7,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1087693.9
2000,Pal,1594,8,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2949123.08
2000,Pal,1336,8,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2471786.98
2000,Pal,1734,7,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3123717.87
2000,Ghod Dod Road,1116,6,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1559611.35
2000,Althan,2243,5,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,977377.61
2000,Katargam,2438,6,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,2124696.05
2000,Pal,1164,9,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1643508.53
2000,Piplod,2345,8,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2588619.98
2000,Sarthana,1424,9,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,654974.21
2000,Adajan,1052,7,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1895127.57
2000,Sarthana,2687,5,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,975707.25
2000,Piplod,1150,6,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,534514.73
2000,Piplod,2269,7,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2438810.6
2000,Sarthana,2127,7,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1390246.67
2000,Varachha,2541,9,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2140644.34
2000,Katargam,1573,1,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,418872.66
2000,Sarthana,1064,2,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,566663.08
2000,Pal,1666,3,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2676763.01
2000,Piplod,2449,10,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1422854.97
2000,Sachin,1732,7,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,284294.21
2000,Ghod Dod Road,2714,1,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,3266037.96
2000,Adajan,1499,7,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1970545.11
2000,Bhestan,2108,1,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,630962.45
2000,Dindoli,2026,9,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,567294.6
2000,Piplod,2779,10,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2421874.62
2000,Piplod,2623,7,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2057329.76
2000,Adajan,1991,3,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2229564.71
2000,Piplod,2348,6,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2455514.19
2000,Dindoli,1575,10,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,304145.76
2000,Sachin,1143,8,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,419373.55
2000,Varachha,1823,1,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,582533.91
2000,Pal,2999,2,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,4672479.76
2000,Udhna,1495,1,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,398102.12
2000,Varachha,2769,6,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,2091405.08
2000,Piplod,1772,5,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,772141.39
2000,Dindoli,2547,3,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,565624.21
2000,Althan,1204,7,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1294106.64
2000,Sarthana,1777,9,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1677693.58
2000,Althan,1870,8,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,977813.36
2000,Bhestan,2080,9,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,783247.75
2000,Sarthana,1782,10,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1294164.74
2000,Althan,2744,1,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,876836.55
2000,Piplod,1847,7,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1985228.38
2000,Bhestan,1098,1,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,328651.22
2000,Katargam,1482,3,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,825157.11
2000,Althan,1210,4,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1195105.22
2000,Dindoli,2483,1,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,263718.51
2000,Ghod Dod Road,1281,1,House,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1044282.78
2000,Pal,2882,7,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3788599.74
2000,Athwa,2788,1,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1190515.75
2000,Sarthana,2305,5,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1952988.04
2000,Ghod Dod Road,1542,1,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1855648.69
2000,Adajan,2350,9,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3318079.94
2000,City Light,1258,4,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1660386.71
2000,Sachin,2854,6,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,716470.86
2000,Katargam,1972,4,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,668337.08
2000,Athwa,1709,1,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,729767.37
2000,Bhestan,2213,5,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,320511.7
2000,Adajan,2257,8,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,4175765.87
2000,Adajan,2548,2,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2729248.56
2000,Piplod,1940,1,House,12.0,Area3,2867000,107,9.5,75.0,1.1,0.04,30.0,1183485.33
2000,Katargam,2569,7,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1057240.12
2000,Katargam,1157,5,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,420131.48
2000,Dindoli,1848,1,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,553139.76
2000,Sarthana,1893,10,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,916518.46
2000,Adajan,1022,5,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,746385.41
2000,Athwa,2317,9,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,3507844.49
2000,Pal,1174,4,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1943425.96
2000,Dindoli,2221,9,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,621896.01
2000,Adajan,2122,2,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3306102.72
2000,Athwa,1741,8,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,2568219.03
2000,Pal,1650,5,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2008375.61
2000,Dindoli,2394,1,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,716567.41
2000,Ghod Dod Road,1301,4,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1717140.79
2000,Bhestan,1413,2,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,436579.51
2000,Udhna,1876,1,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,953702.1
2000,Pal,2244,5,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3823947.15
2000,Sachin,1034,10,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,399348.21
2000,Athwa,1180,10,House,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1374209.52
2000,Ghod Dod Road,1939,3,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,2483941.94
2000,Adajan,1707,1,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2576417.26
2000,Adajan,2942,1,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,3008035.43
2000,Sachin,1058,6,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,265601.32
2000,Bhestan,2517,3,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,315935.03
2000,Udhna,2655,4,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1542539.79
2000,Pal,2011,8,House,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,2741517.91
2000,Udhna,2760,9,House,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1937615.9
2000,Adajan,1382,8,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1211160.04
2000,Katargam,2847,10,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,0.04,25.0,1378408.91
2000,Vesu,1254,10,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,0.07,50.0,1221092.37
2000,Ghod Dod Road,1796,1,House,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1464115.43
2000,Dindoli,2529,10,House,16.0,Area5,2867000,107,9.5,75.0,1.1,0.03,10.0,732556.79
2000,City Light,2321,5,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,0.05,40.0,1351500.13
