year,location,sqft,amenities,real_estate_type,HF,price
2000,4,2923,1,1,3.81,778362.87
2000,2,1149,8,2,5.33,1248900.25
2000,1,1371,4,1,6.66,934515.43
2000,2,2875,7,2,5.33,3013361.98
2000,1,2105,10,2,6.66,3074640.47
2000,1,2576,6,3,6.66,4515120.49
2000,2,1445,4,3,5.33,1907200.95
2000,3,1110,8,2,4.44,902865.1
2000,2,1326,4,1,5.33,720644.79
2000,5,2218,4,2,3.33,513977.37
2000,5,1308,6,2,3.33,328361.56
2000,1,2772,10,3,6.66,5398513.63
2000,1,1417,4,1,6.66,965870.43
2000,1,1408,7,3,6.66,2536444.5
2000,2,1551,9,1,5.33,1143971.2
2000,4,1503,3,3,3.81,1200697.29
2000,4,1277,2,3,3.81,989239.58
2000,2,2684,10,2,5.33,3125744.37
2000,5,1119,5,1,3.33,162066.24
2000,2,1885,10,3,5.33,2926988.64
2000,1,1178,9,2,6.66,1663275.82
2000,1,2713,9,1,6.66,2509714.84
2000,3,2009,5,3,4.44,2042630.61
2000,2,1628,5,2,5.33,1579952.76
2000,4,2418,5,2,3.81,1463379.32
2000,3,2665,6,2,4.44,2012854.65
2000,5,1479,9,2,3.33,414130.66
2000,4,2588,8,2,3.81,1754215.37
2000,1,2434,2,3,6.66,3792202.65
2000,3,2956,7,3,4.44,3177225.27
2000,2,2342,7,3,5.33,3363863.05
2000,3,2749,2,3,4.44,2555445.2
2000,4,1944,8,2,3.81,1317695.01
2000,1,1158,9,2,6.66,1635036.84
2000,2,2211,10,1,5.33,1716597.32
2000,3,1673,4,2,4.44,1166404.1
2000,2,1433,3,2,5.33,1279451.18
2000,5,1348,4,3,3.33,442527.25
2000,4,2043,5,3,3.81,1730999.81
2000,2,1067,5,3,5.33,1449713.41
2000,1,1304,10,1,6.66,1269780.26
2000,1,2292,9,3,6.66,4352113.42
2000,5,1368,10,3,3.33,528344.63
2000,3,2129,3,3,4.44,2040945.73
2000,2,1227,2,2,5.33,1047892.99
2000,1,1617,9,1,6.66,1495838.15
2000,1,1716,10,2,6.66,2506452.76
2000,1,1392,5,3,6.66,2372074.17
2000,3,1943,10,3,4.44,2257743.74
2000,5,2448,9,3,3.33,921822.35
2000,3,2984,9,3,4.44,3380689.47
2000,1,2766,1,3,6.66,4174792.11
2000,1,2074,7,2,6.66,2726424.66
2000,5,2953,3,2,3.33,655786.54
2000,2,2400,5,2,5.33,2329168.68
2000,1,2413,8,3,6.66,4464387.7
2000,1,1636,3,1,6.66,1035494.12
2000,1,2579,7,3,6.66,4645944.86
2000,4,2153,7,3,3.81,1928441.03
2000,5,1107,6,3,3.33,384787.84
2000,1,2224,8,2,6.66,3031892.5
2000,1,2016,5,1,6.66,1472321.9
2000,5,2728,1,2,3.33,553139.76
2000,2,1880,9,2,5.33,2116437.94
2000,1,2961,8,2,6.66,4036615.87
2000,2,1526,5,1,5.33,888577.85
2000,3,1370,10,1,4.44,795962.15
2000,1,2704,9,3,6.66,5134430.49
2000,5,2246,6,2,3.33,563837.96
2000,3,2203,6,2,4.44,1663909.49
2000,3,2679,7,3,4.44,2879494.76
2000,3,2968,9,1,4.44,1638171.45
2000,2,2246,10,3,5.33,3487541.9
2000,2,2117,7,2,5.33,2218882.54
2000,3,2809,8,1,4.44,1468811.62
2000,2,1215,3,3,5.33,1556466.97
2000,3,2307,4,2,4.44,1608424.54
2000,5,2317,8,3,3.33,850121.19
2000,3,1718,5,2,4.44,1247685.2
2000,4,1596,4,2,3.81,927266.86
2000,4,2154,6,1,3.81,834307.77
2000,3,2733,4,2,4.44,1905428.81
2000,4,1914,2,1,3.81,556011.52
2000,2,2121,6,1,5.33,1317377.81
2000,1,2029,9,3,6.66,3852721.7
2000,4,2166,9,3,3.81,2044954.59
2000,5,2632,6,1,3.33,406609.09
2000,5,2210,1,3,3.33,661492.89
2000,4,2762,3,1,3.81,869215.85
2000,3,2367,4,2,4.44,1650256.13
2000,2,1158,5,1,5.33,674294.33
2000,3,2167,1,3,4.44,1951472.61
2000,5,1499,5,3,3.33,506571.66
2000,5,2014,2,2,3.33,427812.39
2000,5,1958,6,2,3.33,491538.17
2000,2,2562,2,1,5.33,1193466.03
2000,1,1854,1,2,6.66,1895614.44
2000,1,1195,10,2,6.66,1745460.98
2000,4,1863,7,1,3.81,766694.57
2000,1,1732,6,3,6.66,3035787.53
2000,5,1195,8,3,3.33,438452.67
2000,4,2647,6,3,3.81,2306837.75
2000,2,2161,1,2,5.33,1761666.73
2000,5,2922,8,2,3.33,789967.92
2000,2,2265,5,3,5.33,3077414.12
2000,2,1859,9,1,5.33,1371142.78
2000,5,1095,5,1,3.33,158590.29
2000,1,1957,6,3,6.66,3430159.47
2000,4,1091,10,3,3.81,1056441.25
2000,4,1251,4,1,3.81,423980.57
2000,1,1596,7,3,6.66,2875117.48
2000,1,1292,8,1,6.66,1132285.65
2000,3,1644,5,2,4.44,1193943.23
2000,2,2080,5,3,5.33,2826058.0
2000,4,1847,4,2,3.81,1073096.42
2000,1,2411,3,2,6.66,2699889.76
2000,5,1590,1,3,3.33,475915.7
2000,5,2109,8,1,3.33,366539.09
2000,1,2414,4,2,6.66,2820781.8
2000,4,1589,9,3,3.81,1500199.83
2000,3,2690,6,3,4.44,2813174.26
2000,1,2695,1,2,6.66,2755491.33
2000,5,2449,6,1,3.33,378338.01
2000,1,2312,6,1,6.66,1801062.56
2000,3,1486,8,1,4.44,777021.74
2000,2,2597,4,3,5.33,3427682.27
2000,5,2697,7,2,3.33,703098.1
2000,4,1370,7,3,3.81,1227108.32
2000,4,1771,2,3,3.81,1371921.14
2000,2,1473,9,1,5.33,1086440.73
2000,5,2998,7,1,3.33,492098.18
2000,3,1483,6,2,4.44,1120098.86
2000,3,1568,5,2,4.44,1138748.77
2000,2,1084,7,2,5.33,1136168.48
2000,3,1486,1,3,4.44,1338204.11
2000,3,1388,2,2,4.44,887062.05
2000,5,1491,7,3,3.33,532660.61
2000,2,2580,8,1,5.33,1802776.56
2000,2,1122,3,2,5.33,1001775.45
2000,3,2775,6,1,4.44,1289807.28
2000,3,1191,3,2,4.44,795758.8
2000,1,1000,4,1,6.66,681630.51
2000,2,1783,4,3,5.33,2353314.4
2000,2,2970,10,2,5.33,3458815.49
2000,2,2675,2,1,5.33,1246105.24
2000,3,2532,2,1,4.44,882646.5
2000,1,1634,4,3,6.66,2704904.61
2000,1,1151,7,2,6.66,1513073.67
2000,1,2370,7,3,6.66,4269441.38
2000,1,2510,5,1,6.66,1833099.19
2000,4,2923,4,3,3.81,2405848.86
2000,1,2588,2,2,6.66,2772093.9
2000,4,2211,8,3,3.81,2033915.7
2000,4,2760,5,1,3.81,1002215.12
2000,3,1579,3,3,4.44,1513693.43
2000,3,2640,1,3,4.44,2377428.56
2000,2,1809,6,2,5.33,1825835.33
2000,5,2457,6,2,3.33,616807.6
2000,4,2471,8,1,3.81,1076727.63
2000,4,1927,5,3,3.81,1632714.94
2000,1,2275,4,1,6.66,1550709.41
2000,2,2026,5,3,5.33,2752689.19
2000,5,2139,8,2,3.33,578282.47
2000,5,1727,9,1,3.33,316823.33
2000,5,1780,1,2,3.33,360919.64
2000,1,1435,6,1,6.66,1117874.03
2000,5,1683,9,1,3.33,308751.4
2000,5,2796,4,2,3.33,647917.37
2000,4,2170,3,3,3.81,1733541.66
2000,1,2741,5,2,6.66,3336337.9
2000,2,1091,1,1,5.33,465872.56
2000,4,2271,3,1,3.81,714695.58
2000,2,2109,6,3,5.33,2947330.05
2000,3,2935,7,2,4.44,2302044.55
2000,2,2282,6,2,5.33,2303237.27
2000,5,2949,2,3,3.33,911162.76
2000,2,2110,2,1,5.33,982909.18
2000,3,1330,10,2,4.44,1159083.57
2000,1,1101,7,2,6.66,1447345.01
2000,5,1984,9,1,3.33,363970.75
2000,3,2723,1,3,4.44,2452173.47
2000,5,1133,8,2,3.33,306308.57
2000,5,1479,2,1,3.33,171364.41
2000,4,1243,2,1,3.81,361087.94
2000,3,2215,8,3,4.44,2445114.39
2000,1,2792,5,3,6.66,4757780.95
2000,3,2038,5,2,4.44,1480082.91
2000,3,2292,7,1,4.44,1131893.04
2000,3,2543,10,1,4.44,1477468.43
2000,1,2511,6,2,6.66,3178637.81
2000,1,2986,5,1,6.66,2180730.75
2000,3,2344,1,3,4.44,2110868.39
2000,1,2933,9,2,6.66,4141246.15
2000,1,2549,9,1,6.66,2358003.37
2000,4,2711,10,2,3.81,1968844.34
2000,1,1958,8,3,6.66,3622574.03
2000,1,2056,7,2,6.66,2702762.34
2000,2,1199,3,3,5.33,1535970.29
2000,4,2136,3,1,3.81,672210.37
2000,4,2182,4,2,3.81,1267729.5
2000,5,2240,6,2,3.33,562331.72
2000,1,1507,1,3,6.66,2274552.32
2000,4,1805,7,1,3.81,742825.38
2000,5,2679,10,2,3.33,776006.18
2000,4,1675,4,1,3.81,567679.82
2000,4,2025,2,2,3.81,1078470.62
2000,3,1128,1,3,4.44,1015810.38
2000,4,1238,5,1,3.81,449544.32
2000,3,2180,7,3,4.44,2343149.9
2000,3,2418,9,1,4.44,1334601.94
2000,2,2207,1,2,5.33,1799166.35
2000,5,1477,10,2,3.33,427831.7
2000,1,1368,10,1,6.66,1332100.77
2000,3,2766,3,3,4.44,2651599.76
2000,2,2474,6,3,5.33,3457417.99
2000,5,2875,6,1,3.33,444149.36
2000,2,1872,3,2,5.33,1671411.45
2000,4,2539,3,2,3.81,1413680.1
2000,2,2453,8,1,5.33,1714035.23
2000,5,1936,9,2,3.33,542093.95
2000,4,2484,9,1,3.81,1142525.23
2000,2,1548,10,1,5.33,1201851.04
2000,3,1530,2,2,4.44,977813.36
2000,3,2408,4,2,4.44,1678841.05
2000,5,2379,10,3,3.33,918809.86
2000,1,1055,9,1,6.66,975948.82
2000,2,2164,7,1,5.33,1428090.96
2000,2,1218,8,1,5.33,851078.24
2000,1,1558,6,3,6.66,2730806.57
2000,2,1360,9,1,5.33,1003095.31
2000,2,1370,8,3,5.33,2020942.03
2000,2,2290,3,1,5.33,1155655.86
2000,5,1484,3,3,3.33,472845.27
2000,4,2473,1,2,3.81,1257198.98
2000,1,1055,10,2,6.66,1540971.83
2000,3,1468,8,1,4.44,767609.63
2000,2,1852,7,2,5.33,1941129.18
2000,5,1586,1,1,3.33,168448.47
2000,3,1613,8,3,4.44,1780573.14
2000,1,2252,5,2,6.66,2741128.4
2000,5,2532,10,1,3.33,488950.52
2000,2,2621,7,2,5.33,2747138.0
2000,4,2120,7,2,3.81,1385671.34
2000,5,2904,1,1,3.33,308432.77
2000,4,1158,6,2,3.81,728857.31
2000,5,2872,6,1,3.33,443685.9
2000,4,2917,1,2,3.81,1482915.25
2000,5,1970,8,3,3.33,722804.81
2000,3,1086,10,1,4.44,630959.78
2000,2,2732,2,2,5.33,2333205.91
2000,5,1138,1,3,3.33,340623.94
2000,5,1631,4,3,3.33,535431.71
2000,1,2760,5,1,6.66,2015678.79
2000,3,2686,4,1,4.44,1092385.43
2000,4,1743,3,3,3.81,1392425.4
2000,2,1425,4,2,5.33,1327626.15
2000,5,2109,6,1,3.33,325812.52
2000,5,1195,5,2,3.33,288455.7
2000,2,2605,1,3,5.33,3134866.95
2000,1,1803,6,3,6.66,3160233.79
2000,5,2070,7,2,3.33,539641.48
2000,2,1116,7,2,5.33,1169708.51
2000,3,1782,5,3,4.44,1811830.64
2000,4,2014,7,2,3.81,1316387.77
2000,2,1663,3,2,5.33,1484806.21
2000,1,1585,1,3,6.66,2392279.65
2000,3,2002,7,2,4.44,1570253.22
2000,1,1392,1,1,6.66,745509.02
2000,2,2874,8,1,5.33,2008209.24
2000,1,2426,5,3,6.66,4134089.03
2000,2,1437,7,1,5.33,948321.03
2000,4,1336,6,2,3.81,840892.38
2000,2,1923,3,2,5.33,1716946.69
2000,1,1114,4,3,6.66,1844102.65
2000,3,2726,5,2,4.44,1979737.98
2000,4,2001,1,2,3.81,1017248.34
2000,4,1693,3,3,3.81,1352482.04
2000,5,1394,5,3,3.33,471087.99
2000,4,1420,1,2,3.81,721885.38
2000,3,2666,6,2,4.44,2013609.95
2000,2,2206,3,3,5.33,2825980.36
2000,3,2301,3,2,4.44,1537397.99
2000,4,2117,1,3,3.81,1588704.63
2000,3,2788,8,1,4.44,1457830.83
2000,2,1285,2,3,5.33,1596256.94
2000,5,2232,4,3,3.33,732730.58
2000,4,2843,2,3,3.81,2202355.62
2000,3,1700,9,3,4.44,1925996.01
2000,3,2716,2,1,4.44,946788.26
2000,5,2860,2,2,3.33,607519.09
2000,4,1453,6,2,3.81,914533.4
2000,1,2305,1,2,6.66,2356737.48
2000,1,2489,6,3,6.66,4362630.01
2000,3,1584,5,2,4.44,1150368.66
2000,3,1728,10,1,4.44,1003958.1
2000,3,2860,1,3,4.44,2575547.61
2000,5,1525,10,2,3.33,441735.51
2000,4,1732,9,3,3.81,1635208.38
2000,3,2861,1,2,4.44,1745335.84
2000,5,1748,2,1,3.33,202532.11
2000,5,1242,10,3,3.33,479681.31
2000,4,2062,4,2,3.81,1198010.19
2000,4,2013,1,3,3.81,1510657.73
2000,3,2986,2,1,4.44,1040909.34
2000,1,2325,2,2,6.66,2490385.75
2000,5,1258,7,2,3.33,327956.03
2000,4,1422,8,1,3.81,619630.39
2000,5,2837,7,3,3.33,1013519.88
2000,5,2590,3,3,3.33,825248.83
2000,1,1439,6,1,6.66,1120990.06
2000,2,1695,3,3,5.33,2171367.5
2000,5,1284,7,3,3.33,458709.74
2000,2,1244,5,2,5.33,1207285.77
2000,1,1892,1,1,6.66,1013292.44
2000,4,1692,4,2,3.81,983042.31
2000,2,2350,6,1,5.33,1459612.37
2000,1,2600,1,2,6.66,2658358.98
2000,3,2011,10,3,4.44,2336758.96
2000,4,1485,1,1,3.81,395439.23
2000,4,2741,2,3,3.81,2123340.4
2000,4,1991,2,2,3.81,1060362.96
2000,1,2127,8,2,6.66,2899656.18
2000,4,2446,10,2,3.81,1776389.98
2000,2,1440,6,1,5.33,894400.77
2000,5,2478,10,1,3.33,478522.66
2000,5,2651,4,1,3.33,358351.29
2000,4,2931,6,2,3.81,1844802.06
2000,2,1613,5,2,5.33,1565395.45
2000,1,2339,7,1,6.66,1935976.71
2000,1,1855,9,2,6.66,2619165.23
2000,4,2850,8,3,3.81,2621736.65
2000,1,2574,1,2,6.66,2631775.39
2000,5,2800,2,1,3.33,324422.14
2000,1,2373,5,2,6.66,2888409.28
2000,4,2893,6,1,3.81,1120544.28
2000,4,1603,2,3,3.81,1241778.42
2000,5,1977,4,3,3.33,649018.09
2000,5,1603,5,2,3.33,386940.99
2000,5,1370,8,3,3.33,502661.21
2000,3,1649,2,3,4.44,1532895.29
2000,4,1227,5,2,3.81,742583.3
2000,5,2728,9,3,3.33,1027259.55
2000,3,1183,7,3,4.44,1271535.01
2000,5,1958,3,1,3.33,245769.08
2000,1,1126,6,2,6.66,1425386.77
2000,4,2600,3,2,3.81,1447644.06
2000,3,2184,3,3,4.44,2093670.96
2000,3,1006,4,3,4.44,993616.4
2000,4,1909,6,2,3.81,1201544.57
2000,4,1381,1,1,3.81,367745.17
2000,3,2667,5,2,4.44,1936889.65
2000,4,2670,6,2,3.81,1680525.93
2000,5,1527,6,1,3.33,235901.24
2000,1,2144,7,2,6.66,2818444.78
2000,1,2881,2,1,6.66,1683237.85
2001,5,2777,3,3,4.66,1778727.89
2001,2,2474,9,1,7.53,2750017.43
2001,2,1164,1,2,7.53,1430060.55
2001,1,1990,10,3,9.48,6216493.44
2001,4,2962,7,1,5.34,2199055.5
2001,4,2273,10,1,5.34,1985325.15
2001,4,1324,6,3,5.34,2081578.05
2001,5,1725,5,1,4.66,502227.0
2001,2,1683,9,1,7.53,1870767.72
2001,3,1471,3,1,6.25,929624.46
2001,2,1535,4,3,7.53,3053299.78
2001,5,1214,4,2,4.66,565522.16
2001,5,2689,2,2,4.66,1148241.34
2001,4,1180,1,3,5.34,1597518.57
2001,4,1606,7,3,5.34,2595072.4
2001,2,2822,10,3,7.53,6603879.66
2001,2,2967,3,3,7.53,5728140.17
2001,2,2137,7,2,7.53,3375595.79
2001,1,2458,3,2,9.48,4415116.08
2001,5,2748,7,1,4.66,906745.37
2001,1,1567,4,3,9.48,4160833.39
2001,4,2916,7,1,5.34,2164904.06
2001,3,1005,7,2,6.25,1319111.0
2001,2,2471,3,3,7.53,4770554.21
2001,5,2534,5,3,4.66,1721449.75
2001,5,2217,5,2,4.66,1075784.78
2001,2,1717,8,1,7.53,1808110.43
2001,4,2024,8,1,5.34,1591055.13
2001,5,1612,3,3,4.66,1032520.48
2001,3,2359,9,2,6.25,3325657.0
2001,1,2158,6,1,9.48,2696521.18
2001,2,1622,1,3,7.53,2941675.03
2001,3,1362,8,2,6.25,1853901.5
2001,1,1842,4,1,9.48,2013956.44
2001,2,2322,3,1,7.53,1765987.88
2001,3,2090,7,3,6.25,3759235.45
2001,5,1090,3,2,4.66,486602.16
2001,1,2154,3,1,9.48,2186862.43
2001,2,1814,6,1,7.53,1698006.76
2001,3,1143,5,1,6.25,833468.15
2001,3,2343,1,2,6.25,2391900.45
2001,5,1394,6,1,4.66,432914.82
2001,2,1284,2,2,7.53,1652608.02
2001,4,2204,3,2,5.34,2213816.6
2001,2,1709,7,3,7.53,3699354.38
2001,5,2590,3,2,4.66,1156238.15
2001,4,2711,10,1,5.34,2367891.11
2001,2,2407,4,1,7.53,1971452.31
2001,1,2584,7,2,9.48,5448647.17
2001,4,1398,8,2,5.34,1709493.35
2001,4,1196,2,3,5.34,1671411.45
2001,3,2559,9,2,6.25,3607611.82
2001,3,1223,8,1,6.25,1070164.35
2001,2,2503,9,2,7.53,4246596.5
2001,4,1561,7,1,5.34,1158921.55
2001,5,2177,3,1,4.66,549315.02
2001,1,1077,3,2,9.48,1934532.15
2001,4,2393,10,1,5.34,2090137.75
2001,2,1369,1,1,7.53,881004.82
2001,4,1883,1,1,5.34,904576.33
2001,5,1361,7,1,4.66,449083.13
2001,1,2741,8,3,9.48,8134391.0
2001,4,1773,7,2,5.34,2090618.14
2001,4,1354,4,3,5.34,2010480.18
2001,2,2064,1,3,7.53,3743290.54
2001,2,2594,2,1,7.53,1821098.21
2001,4,2933,4,3,5.34,4355050.49
2001,4,2720,9,1,5.34,2256964.45
2001,4,2923,1,2,5.34,2680713.02
2001,2,1705,9,1,7.53,1895222.2
2001,2,2493,8,1,7.53,2625287.88
2001,1,2203,7,2,9.48,4645266.91
2001,4,1211,9,3,5.34,2062580.77
2001,2,2584,10,2,7.53,4535194.47
2001,3,2345,1,3,6.25,3533914.66
2001,4,2290,4,1,5.34,1400121.52
2001,5,2196,4,2,4.66,1022970.88
2001,1,1962,8,2,9.48,4290317.63
2001,5,2090,2,1,4.66,486796.25
2001,5,1534,8,2,4.66,833687.11
2001,1,1073,10,3,9.48,3351908.27
2001,3,2014,2,2,6.25,2153940.31
2001,2,1354,4,1,7.53,1108993.12
2001,5,1672,9,3,4.66,1265670.26
2001,5,1719,3,2,4.66,767402.85
2001,3,1593,3,2,6.25,1781127.99
2001,1,1396,6,3,9.48,3924825.31
2001,1,1201,7,2,9.48,2532440.11
2001,1,1559,7,2,9.48,3287322.34
2001,3,2534,8,1,6.25,2217331.53
2001,2,2112,1,1,7.53,1359154.26
2001,5,1628,6,3,4.66,1137565.98
2001,2,1894,5,3,7.53,3878199.71
2001,2,2800,8,2,7.53,4586677.58
2001,1,1670,2,3,9.48,4173485.04
2001,2,2090,4,2,7.53,2934537.6
2001,2,1378,10,2,7.53,2418536.37
2001,4,1194,2,3,5.34,1668616.44
2001,5,1960,10,1,4.66,760861.77
2001,2,2908,9,3,7.53,6635003.55
2001,2,2300,7,1,7.53,2287488.44
2001,1,1319,7,1,9.48,1751161.21
2001,4,2248,5,1,5.34,1472616.9
2001,4,1994,6,1,5.34,1393308.7
2001,3,2910,10,1,6.25,2829270.7
2001,3,2917,2,1,6.25,1701645.9
2001,5,2438,10,2,4.66,1419628.31
2001,4,2038,7,1,5.34,1513057.09
2001,4,1560,7,1,5.34,1158179.13
2001,1,1569,3,1,9.48,1592937.4
2001,5,2303,8,3,4.66,1698623.9
2001,3,2350,6,3,6.25,4112651.22
2001,1,1648,6,1,9.48,2059252.5
2001,4,1155,7,1,5.34,857498.01
2001,1,2169,5,3,9.48,5928707.28
2001,5,2133,8,3,4.66,1573236.99
2001,2,1338,10,2,7.53,2348332.12
2001,4,2704,2,2,5.34,2597954.75
2001,3,2441,7,2,6.25,3203930.31
2001,4,2689,8,3,5.34,4462483.39
2001,3,2300,8,1,6.25,2012574.0
2001,5,2741,3,3,4.66,1755669.12
2001,1,2849,7,1,9.48,3782455.11
2001,3,1801,6,1,6.25,1400829.29
2001,3,2087,8,3,6.25,3855294.53
2001,4,1981,8,3,5.34,3287534.25
2001,4,2154,8,3,5.34,3574633.4
2001,2,2543,3,2,7.53,3421813.59
2001,4,1190,10,2,5.34,1559087.29
2001,4,2007,6,3,5.34,3155383.04
2001,1,2782,10,1,9.48,4345297.68
2001,3,1590,9,1,6.25,1468595.67
2001,4,1181,5,1,5.34,773647.93
2001,5,2304,8,1,4.66,804960.7
2001,1,2410,4,2,9.48,4517110.31
2001,2,2694,1,3,7.53,4885864.69
2001,2,1846,3,2,7.53,2483943.33
2001,3,2685,4,3,6.25,4437871.51
2001,2,2559,9,2,7.53,4341606.25
2001,4,2607,7,1,5.34,1935495.5
2001,2,1353,8,1,7.53,1424795.23
2001,4,2728,9,2,5.34,3454972.36
2001,3,1333,6,3,6.25,2332835.78
2001,2,1385,2,2,7.53,1782602.88
2001,4,1894,9,2,5.34,2398723.48
2001,2,1335,9,3,7.53,3045986.84
2001,1,1323,8,1,9.48,1859793.65
2001,1,2793,10,2,9.48,6543718.41
2001,1,1258,1,1,9.48,1080701.46
2001,3,1314,4,1,6.25,894282.88
2001,3,2757,10,3,6.25,5361030.45
2001,4,1720,7,3,5.34,2779280.53
2001,4,1691,9,1,5.34,1403134.89
2001,2,2057,4,3,7.53,4091620.62
2001,2,2926,2,3,7.53,5477803.52
2001,2,2009,7,3,7.53,4348743.68
2001,4,1385,9,2,5.34,1754082.38
2001,4,2063,9,1,5.34,1711807.96
2001,4,1280,3,1,5.34,726700.63
2001,5,1207,2,1,4.66,281130.66
2001,2,2858,4,1,7.53,2340843.67
2001,3,2025,9,1,6.25,1870381.27
2001,4,1056,9,3,5.34,1798584.06
2001,4,1153,1,1,5.34,553890.87
2001,3,2509,3,3,6.25,4025002.16
2001,3,2368,5,1,6.25,1726730.16
2001,4,2725,10,1,5.34,2380119.25
2001,1,1527,3,1,9.48,1550296.62
2001,5,1532,1,1,4.66,327092.92
2001,3,1834,10,1,6.25,1783121.12
2001,5,2623,10,1,4.66,1018234.91
2001,1,1863,5,1,9.48,2182410.92
2001,3,1553,1,1,6.25,830454.15
2001,1,1965,2,1,9.48,1841519.04
2001,5,2880,2,1,4.66,670800.58
2001,2,1597,8,3,7.53,3550345.87
2001,5,1153,5,1,4.66,335691.44
2001,1,2115,7,2,9.48,4459709.27
2001,4,2063,7,3,5.34,3333520.77
2001,1,1745,3,1,9.48,1771622.53
2001,4,1090,2,2,5.34,1047252.47
2001,4,2287,2,3,5.34,3196085.26
2001,3,1017,3,3,6.25,1631497.49
2001,2,1517,8,1,7.53,1597497.68
2001,1,1250,7,2,9.48,2635761.98
2001,5,2697,10,2,4.66,1570441.98
2001,5,2489,7,2,4.66,1304392.69
2001,5,1363,8,3,4.66,1005308.02
2001,5,1643,8,1,4.66,574023.62
2001,1,1940,5,1,9.48,2272612.55
2001,2,2771,8,2,7.53,4539172.71
2001,3,2299,7,2,6.25,3017548.45
2001,5,2708,10,1,4.66,1051231.46
2001,1,1744,3,1,9.48,1770607.28
2001,2,2792,6,2,7.53,4246889.02
2001,2,2921,5,2,7.53,4272221.05
2001,1,1833,4,2,9.48,3435627.88
2001,1,2178,4,3,9.48,5783213.22
2001,4,1837,7,2,5.34,2166083.2
2001,1,2471,9,3,9.48,7526096.19
2001,3,1677,6,2,6.25,2119619.6
2001,1,1004,8,1,9.48,1411362.68
2001,1,1416,2,3,9.48,3538715.46
2001,4,2457,3,2,5.34,2467943.46
2001,3,1982,7,1,6.25,1637963.0
2001,5,1641,6,2,4.66,828135.92
2001,2,2041,8,1,7.53,2149303.08
2001,3,1058,5,3,6.25,1800135.63
2001,2,2936,3,3,7.53,5668291.04
2001,4,1723,8,2,5.34,2106907.76
2001,1,1349,2,1,9.48,1264228.59
2001,3,1033,5,1,6.25,753256.86
2001,5,1888,6,2,4.66,952785.27
2001,3,1651,2,2,6.25,1765717.7
2001,1,2312,8,3,9.48,6861259.39
2001,2,1539,10,2,7.53,2701108.47
2001,2,2042,7,1,7.53,2030891.91
2001,3,2022,8,2,6.25,2752267.87
2001,2,2645,2,1,7.53,1856902.38
2001,2,2675,7,2,7.53,4225418.22
2001,3,1279,10,2,6.25,1865276.92
2001,4,2158,10,1,5.34,1884879.76
2001,3,1541,7,1,6.25,1273512.1
2001,2,2210,3,1,7.53,1680806.72
2001,4,1855,5,3,5.34,2835398.94
2001,5,1827,10,2,4.66,1063847.8
2001,3,2967,5,1,6.25,2163517.05
2001,5,1496,5,3,4.66,1016293.93
2001,1,2810,3,3,9.48,7241902.47
2001,1,2165,3,2,9.48,3888822.75
2001,5,1572,7,3,4.66,1128948.06
2001,5,1107,9,2,4.66,623110.85
2001,2,2366,4,2,7.53,3322065.05
2001,2,2953,2,3,7.53,5528350.57
2001,3,2967,7,2,6.25,3894330.69
2001,1,1654,10,3,9.48,5166874.45
2001,4,1289,5,3,5.34,1970258.34
2001,3,2318,10,1,6.25,2253693.98
2001,3,2000,8,3,6.25,3694580.29
2001,2,1977,1,2,7.53,2428891.5
2001,5,2031,1,1,4.66,433632.98
2001,1,1760,1,1,9.48,1511951.17
2001,3,2540,3,2,6.25,2839965.53
2001,3,1887,4,3,6.25,3118906.35
2001,4,1313,10,2,5.34,1720236.64
2001,5,2257,7,3,4.66,1620887.89
2001,3,2394,1,3,6.25,3607757.65
2001,2,2256,1,2,7.53,2771663.74
2001,4,2574,9,1,5.34,2135818.57
2001,4,2967,9,2,5.34,3757662.39
2001,1,2592,7,2,9.48,5465516.04
2001,5,1777,7,3,4.66,1276170.93
2001,5,1159,4,1,4.66,314942.43
2001,1,1952,3,2,9.48,3506227.26
2001,4,1382,8,1,5.34,1086382.5
2001,1,1771,10,1,9.48,2766183.39
2001,3,1935,3,1,6.25,1222857.46
2001,1,2597,2,2,9.48,4461974.07
2001,4,1021,6,1,5.34,713424.37
2001,3,1053,5,2,6.25,1279734.55
2001,4,1165,4,2,5.34,1221066.68
2001,2,1934,5,2,7.53,2828646.19
2001,1,1933,5,2,9.48,3774020.67
2001,3,2384,6,3,6.25,4172153.41
2001,4,2719,10,2,5.34,3562317.92
2001,1,2566,10,3,9.48,8015840.29
2001,5,2851,10,3,4.66,2213486.64
2001,3,1987,10,1,6.25,1931876.59
2001,2,2298,10,1,7.53,2688822.73
2001,2,2098,6,1,7.53,1963846.85
2001,2,2007,9,1,7.53,2230915.51
2001,5,1891,6,1,4.66,587261.06
2001,1,1403,7,2,9.48,2958379.25
2001,5,2250,2,3,4.66,1397501.21
2001,4,1261,1,1,5.34,605773.1
2001,2,2653,3,2,7.53,3569827.54
2001,1,1119,10,2,9.48,2621704.58
2001,1,1972,5,1,9.48,2310098.94
2001,1,2823,6,2,9.48,5732138.01
2001,4,1120,9,3,5.34,1907589.15
2001,4,1049,4,1,5.34,641365.71
2001,3,1189,8,1,6.25,1040413.26
2001,3,2012,7,3,6.25,3618938.62
2001,4,2965,4,2,5.34,3107693.31
2001,1,1260,6,2,9.48,2558446.3
2001,2,2855,10,3,7.53,6681104.34
2001,4,2712,1,2,5.34,2487202.78
